age,income_level,fico_score,delinquency_status,charge_off_status,number_of_credit_applications,debt_to_income_ratio,payment_methods_high_risk,max_balance,avg_balance_last_12months,number_of_delinquent_accounts,number_of_defaulted_accounts,new_accounts_opened_last_12months,multiple_applications_short_time_period,unusual_submission_pattern,applications_submitted_during_odd_hours,watchlist_blacklist_flag,public_records_flag,location_encoded,occupation_encoded,days_since_recent_trade,time_between_account_open_and_trade,credit_history_length
43,5511,555.0,111,1,2,1.072798045811518,0,48689.93189,11592.979791018975,555.0,2,4,0,1,1,0,1,0.24653739612188366,0.25905511811023624,393,1336,2280
61,15396,441.0,0,0,1,1.1995290274974375,0,53323.096831763934,33461.418440140325,441.0,2,3,0,0,0,0,0,0.2851123595505618,0.23138297872340424,41,221,151
24,9916,558.0,0,0,1,0.9635336775386236,0,50670.93979130252,41432.0312314328,558.0,1,2,0,0,0,0,0,0.28593272171253825,0.2669649515287099,232,334,2554
59,50134,788.0,22,1,1,1.2482954212016952,0,37335.621408094106,38965.19790838216,788.0,0,0,0,0,1,0,0,0.24617524339360222,0.25620655412115195,141,1102,1276
74,22651,760.0,0,0,1,1.025018509953875,0,70344.80109642887,45892.69547,760.0,0,3,0,0,0,0,1,0.25770308123249297,0.26944757609921083,54,1191,625
43,72255,196.0,0,0,1,1.112492919643796,0,56242.39577739003,37220.80615980752,196.0,0,0,0,0,0,0,1,0.24653739612188366,0.2217573221757322,87,349,1770
42,50968,608.0,0,0,1,1.6896239007477187,0,26759.840740802272,20288.49515134554,608.0,0,0,0,0,0,0,0,0.25770308123249297,0.26944757609921083,333,817,3354
27,57331,673.0,0,0,1,1.364476901997925,0,73294.33298821382,51285.31701587372,673.0,0,0,0,0,0,1,0,0.2649930264993027,0.26944757609921083,301,393,3024
62,14646,439.0,111,1,3,1.4302982424740167,1,12373.23347,5203.100793222645,439.0,2,3,0,1,1,0,0,0.2548476454293629,0.27217125382262997,174,1430,2871
36,7578,602.0,0,0,1,1.4222969863350396,0,17658.372357321903,12730.51825515116,602.0,0,0,1,1,0,0,1,0.24617524339360222,0.2669649515287099,120,675,1725
28,9262,455.0,58,0,2,1.6669807189825612,1,27933.004181428696,19478.32552560257,455.0,2,3,0,1,1,0,0,0.26436781609195403,0.25905511811023624,245,-89,-123
30,49293,702.0,0,0,1,1.3980988427233882,0,34211.28435937144,21563.12065017672,702.0,0,0,0,0,0,0,0,0.2411674347158218,0.25620655412115195,107,1452,1317
70,6763,641.0,0,0,1,1.5757039635967702,0,86847.08320347499,87418.00394,641.0,0,0,0,0,1,0,0,0.25770308123249297,0.2669649515287099,287,375,2269
25,5906,419.0,102,1,3,2.094351452323361,0,21257.63475847453,6003.429649214901,419.0,2,4,1,1,1,0,1,0.25770308123249297,0.2669649515287099,238,-60,760
57,5937,651.0,0,0,1,0.7115167688938935,0,77193.91736511135,69632.53949938454,651.0,0,0,0,0,0,0,1,0.24617524339360222,0.25905511811023624,185,-31,39
21,26549,522.0,92,1,2,1.1423486116352506,1,43664.82483917507,12872.676387639094,522.0,2,4,0,0,1,0,1,0.26406926406926406,0.25620655412115195,74,1568,3281
64,7219,660.0,9,0,1,1.0432872219485831,0,48107.93983335535,25525.09504290324,660.0,0,0,0,0,0,0,0,0.2851123595505618,0.2669649515287099,155,21,3459
48,6379,613.0,4,0,1,1.9400685539104612,0,69265.98531701595,53860.24571091885,613.0,0,0,0,0,0,0,0,0.2548476454293629,0.25905511811023624,333,998,1130
45,52037,700.0,0,0,1,1.5437445005183292,0,50994.84312090379,43830.48715078546,700.0,0,0,1,0,0,0,0,0.2411674347158218,0.2617283950617284,255,1455,1504
28,9454,449.0,0,0,1,1.3747612628500032,0,101693.70424341549,66618.94288839202,449.0,1,3,0,1,1,0,0,0.2649930264993027,0.25905511811023624,286,458,1923
60,52620,721.0,23,0,1,0.9314295258662848,0,91134.7540794058,61232.25474684969,721.0,0,4,0,0,0,0,1,0.26406926406926406,0.2660098522167488,155,1442,3161
18,16993,544.0,0,0,1,1.2742659506387652,0,29899.49942999909,25265.704314986804,544.0,0,1,0,0,0,0,0,0.2548476454293629,0.27217125382262997,61,387,1818
66,2957,530.0,0,0,1,0.8533640292745296,0,92328.38369393088,64514.24260843656,530.0,0,1,0,0,0,0,0,0.24653739612188366,0.28083989501312334,51,1512,475
64,3336,636.0,0,0,1,1.3872522809647454,0,58572.11025,41861.376420336295,636.0,0,0,0,0,1,0,0,0.24653739612188366,0.2669649515287099,67,518,3221
69,39004,549.7420980686604,102,1,3,1.6671484087897763,1,27387.52086648656,9868.475164638035,549.7420980686604,1,4,1,1,0,1,1,0.24653739612188366,0.26944757609921083,395,533,3145
55,51339,649.0,0,0,1,1.485753181921181,0,84888.31649271041,56203.20400314163,649.0,0,0,0,0,0,0,1,0.2411674347158218,0.25620655412115195,53,27,1458
41,8686,487.0,90,1,5,2.8260563300618258,1,26926.16257468084,6109.172328416201,487.0,1,4,1,0,0,0,0,0.2411674347158218,0.25905511811023624,367,938,-283
71,16270,606.0,111,1,6,1.3771934050531804,0,37889.31228663244,7307.21449,606.0,1,4,0,1,0,0,0,0.25770308123249297,0.2617283950617284,98,454,655
74,33220,522.0,108,1,10,1.578497728,0,47128.84906355626,33638.20819360806,522.0,2,1,1,1,0,0,0,0.2649930264993027,0.25620655412115195,65,414,3130
64,5850,412.0,109,1,3,0.9477355468355706,0,5037.500137614376,1216.0396979124534,412.0,1,3,0,1,1,0,1,0.28593272171253825,0.2669649515287099,321,644,1414
48,13702,551.0,109,1,10,1.8899723165674915,1,24374.772270761263,9990.219581,551.0,2,2,1,1,1,0,0,0.2411674347158218,0.2617283950617284,52,257,3100
58,30019,317.0,113,1,3,1.3658575797813592,1,4546.212233798544,1459.2448852156058,317.0,2,4,1,1,1,0,0,0.28593272171253825,0.25620655412115195,360,134,3268
63,48158,526.0,0,0,1,1.6912456656797048,0,99985.39350464114,73962.36333268223,526.0,0,2,1,1,1,0,0,0.25770308123249297,0.28083989501312334,173,1000,600
67,54767,557.0,0,0,1,1.2466993691023118,0,54814.963030910585,50514.95978410152,557.0,1,2,0,0,0,0,0,0.26436781609195403,0.2217573221757322,47,471,3306
43,7786,595.0,0,0,1,0.6680956111477689,0,25580.930045690657,18306.86368993445,595.0,1,2,0,0,1,0,1,0.2851123595505618,0.2669649515287099,297,411,2864
66,6475,724.0,9,0,1,1.2006737710741222,0,75269.93314699536,60317.76231951797,724.0,0,0,0,0,1,0,0,0.25770308123249297,0.2669649515287099,325,1041,217
67,9535,698.0,22,0,1,1.4037580599864976,0,44043.69483443173,44404.69948,698.0,0,4,0,1,0,0,0,0.25770308123249297,0.2669649515287099,254,1007,3435
22,6739,753.0,3,0,1,1.092172462105146,0,50579.86383221495,43131.081190642064,753.0,0,0,0,0,1,1,0,0.25770308123249297,0.25905511811023624,69,1011,1322
37,3317,778.0,0,0,1,0.7223888677985383,0,90525.02895,61388.93534298463,778.0,0,4,0,0,0,0,1,0.28593272171253825,0.25905511811023624,109,667,3331
69,4900,711.0,8,0,1,1.079685157017243,1,38970.903497424144,33638.20819360806,711.0,0,0,0,0,0,0,0,0.2851123595505618,0.2669649515287099,392,212,2767
58,76558,425.0,103,0,6,2.729181123650084,1,30507.97726260796,7069.609763967488,425.0,2,3,0,1,1,0,1,0.25770308123249297,0.25620655412115195,366,-163,992
28,4501,491.0,0,0,1,0.9770628065547184,0,51922.39438827914,36817.18157615684,491.0,2,4,0,1,0,0,0,0.28593272171253825,0.2669649515287099,66,72,2080
73,50079,650.0,0,1,1,1.4015581621719928,1,17773.511046476848,19139.848713776028,650.0,0,0,0,0,0,0,0,0.25770308123249297,0.26944757609921083,206,1283,301
71,4587,524.0,98,1,7,1.2572287245649223,1,16664.05215318658,6113.291972428786,524.0,2,2,0,0,1,1,0,0.26436781609195403,0.2669649515287099,300,529,1521
50,3787,660.0,0,0,1,1.1748567440313828,0,15961.10292353118,10218.81750214321,660.0,0,0,0,0,0,0,0,0.25770308123249297,0.2669649515287099,351,494,2779
67,38662,761.0,0,1,1,1.1555175582160009,0,36420.39635371888,24615.898439049484,761.0,0,0,0,0,0,0,0,0.2851123595505618,0.26944757609921083,155,149,1979
55,7190,540.0,0,0,1,1.084319135,0,78816.92925,57022.97771045933,540.0,1,2,0,0,0,1,0,0.2649930264993027,0.23138297872340424,274,709,1166
44,31068,785.0,0,0,1,1.757591760197068,0,27182.98973687392,25889.14979832496,785.0,0,0,0,0,0,0,0,0.2851123595505618,0.25620655412115195,393,849,477
51,9395,682.8848739303658,0,0,1,1.3461945759403928,0,64713.98324155461,45094.68744802015,682.8848739303658,0,0,0,0,0,0,1,0.2851123595505618,0.26944757609921083,107,1657,2768
32,33623,425.0,113,0,5,1.8377437835852384,1,11786.209834218722,3792.519982932059,425.0,1,4,1,1,1,0,0,0.28593272171253825,0.2660098522167488,288,1387,2366
49,3744,474.0,0,0,1,1.3421249713930363,0,23164.93385243463,16572.542708479123,474.0,2,4,1,0,0,0,0,0.26436781609195403,0.25905511811023624,119,725,1118
38,19574,679.0,0,0,1,0.6917501379514948,0,23652.789833633997,15419.470712272396,679.0,0,0,1,0,0,0,0,0.2548476454293629,0.25620655412115195,175,1554,3432
63,50480,806.0,0,0,1,1.2695704754514376,0,49408.749058366455,32403.41013292621,806.0,0,0,0,0,0,0,0,0.2411674347158218,0.25620655412115195,83,990,1291
22,57249,681.0,0,0,1,1.5377449046686824,0,30606.566600387087,22351.14866269751,681.0,0,0,0,0,0,0,1,0.24653739612188366,0.26944757609921083,123,-54,2093
23,22931,460.0,92,1,4,1.3849142833930534,1,21636.600447651817,6662.2589786224125,460.0,2,3,1,0,0,0,0,0.2851123595505618,0.26944757609921083,97,152,1682
55,66659,526.0,0,0,1,1.1206772804757368,0,93406.73351713031,67636.83897995243,526.0,1,1,0,1,0,0,0,0.24653739612188366,0.2669649515287099,164,1387,1069
39,9840,440.0,90,1,5,2.6476789983566524,0,25387.46916960706,9988.853134793331,440.0,2,3,1,1,0,0,0,0.24653739612188366,0.28083989501312334,184,1293,1289
35,40598,434.0,95,1,1,2.412052187,1,32359.16133982365,14320.394390131478,434.0,2,4,1,1,0,0,0,0.25770308123249297,0.26944757609921083,222,1416,-164
31,41393,335.0,91,1,3,3.1125951906156755,1,32412.58352643204,15070.664698278988,335.0,1,4,0,1,1,0,0,0.2411674347158218,0.25620655412115195,296,1233,1181
27,18764,762.0,0,0,1,2.2484792025365445,0,37432.40329,27731.088904696637,762.0,0,0,1,0,0,0,0,0.24617524339360222,0.23138297872340424,263,1300,-133
63,8199,458.0,100,1,4,2.216253811642776,1,41590.25728753722,21489.969457011168,458.0,1,4,0,1,1,0,0,0.2851123595505618,0.25905511811023624,402,39,172
30,2589,423.8096429971517,110,1,4,1.3514213740110097,0,10374.496177226352,4493.585537389739,423.8096429971517,1,4,1,0,1,0,1,0.25770308123249297,0.2669649515287099,260,1428,948
48,14712,642.0,0,0,1,1.655327328,1,48312.16004386331,33760.40272,642.0,0,0,0,0,0,0,0,0.25770308123249297,0.23138297872340424,292,1258,1471
47,3718,626.9198247765642,0,0,2,1.100353689479413,0,23641.151766593543,17380.26421,626.9198247765642,1,1,0,0,0,0,0,0.25770308123249297,0.2669649515287099,228,1265,1520
20,10987,619.0,0,0,1,2.510256379816464,0,12393.440880693614,11151.690680537336,619.0,0,0,0,0,0,0,0,0.2851123595505618,0.23138297872340424,226,-179,517
47,39539,699.0,24,0,1,1.2762308630821522,0,81114.61848599522,54990.21540101118,699.0,0,0,0,0,0,0,0,0.24617524339360222,0.24472573839662448,275,1553,318
23,69367,533.0,0,0,1,1.0550218673165377,0,15181.33779091045,13376.679208847603,533.0,1,2,0,0,0,0,0,0.26436781609195403,0.2217573221757322,116,1077,2698
46,5196,378.0,57,0,1,1.3043325792639004,0,44067.54231176148,21152.51701508338,378.0,2,3,1,1,0,0,0,0.25770308123249297,0.25905511811023624,244,1357,1875
25,6822,621.0,13,1,1,1.2597435620113544,0,32648.600452942428,22323.26778208081,621.0,0,4,0,1,0,0,0,0.26406926406926406,0.25905511811023624,385,176,2336
61,10347,765.0,0,0,1,1.3515335623908251,0,53122.35258841622,35435.68328362729,765.0,0,0,0,0,0,0,0,0.24653739612188366,0.2617283950617284,62,1581,2774
62,91657,739.0,0,1,1,1.2836089785530014,0,29212.497938837605,22713.398206185306,739.0,0,3,0,0,0,0,1,0.2851123595505618,0.27217125382262997,128,1713,1925
60,21529,750.0,0,0,1,1.3124617081588723,1,84551.33785878363,73542.76925149588,750.0,0,0,0,0,0,0,0,0.2851123595505618,0.25620655412115195,107,952,1270
61,17239,596.0,0,0,1,1.301783077026617,0,34912.77718791009,26977.62338354463,596.0,1,2,0,0,0,0,0,0.2548476454293629,0.23138297872340424,369,259,89
50,2569,577.0,108,0,9,1.9455938336686875,0,27214.652083770423,10518.315405160054,577.0,2,2,1,1,0,0,0,0.2411674347158218,0.2669649515287099,264,507,2272
34,43421,547.0,0,0,1,1.3254550407189376,0,100835.5962183784,33638.20819360806,547.0,0,2,0,1,0,0,0,0.2649930264993027,0.25620655412115195,242,971,633
65,7691,598.0,0,1,1,0.9873732110412066,0,35797.30267172479,21144.26763425704,598.0,1,2,0,0,1,0,0,0.2649930264993027,0.25905511811023624,335,571,1634
28,27204,439.0,0,0,1,2.210223853567474,1,79883.35622064512,59802.41281358823,439.0,1,4,0,0,1,0,0,0.25770308123249297,0.26944757609921083,375,-195,2824
30,8510,646.0,0,0,1,0.9975919785174358,1,14753.333157400182,9224.939793779991,646.0,0,0,0,0,0,1,1,0.2548476454293629,0.25905511811023624,204,1211,2485
67,13853,549.7420980686604,114,1,7,2.133897632527597,0,7496.532594971394,1816.667867725388,549.7420980686604,1,2,0,1,1,0,0,0.28593272171253825,0.27217125382262997,76,1257,975
28,16843,653.0,0,0,1,0.6147874917386548,0,94115.13243274322,59548.27719351259,653.0,0,0,0,0,0,0,0,0.2851123595505618,0.27217125382262997,202,935,758
48,2760,681.0,0,0,1,2.2566154702604466,0,81247.09947,49857.45271,681.0,0,0,0,0,0,0,1,0.24617524339360222,0.2669649515287099,229,1403,196
45,8826,379.0,90,1,7,1.2915312404374364,0,47079.55659809627,24751.502093627776,379.0,1,4,1,1,0,0,1,0.24617524339360222,0.2669649515287099,68,1383,2405
61,7695,678.0,0,0,1,1.1630337515955544,1,21391.62260144473,14870.548307844556,678.0,0,0,1,0,0,0,0,0.2649930264993027,0.2669649515287099,152,541,372
23,6266,600.0,16,0,1,1.284477802164235,0,46836.22347543618,34691.53554818119,600.0,0,0,1,0,0,0,0,0.25770308123249297,0.2669649515287099,397,630,-227
58,9313,798.0,0,0,1,1.925154978348497,1,75187.06478,55859.80660885919,798.0,0,0,0,0,1,0,0,0.2851123595505618,0.2669649515287099,89,1712,2592
33,7692,776.0,0,0,1,1.6286459898606012,0,70166.20742006373,50298.28979789301,776.0,0,0,0,0,0,0,0,0.2548476454293629,0.25905511811023624,74,953,1139
21,15275,420.0,0,0,1,1.6129097854459562,0,95970.33631489272,74972.31117680964,420.0,1,4,1,1,1,0,0,0.25770308123249297,0.27217125382262997,379,-311,557
52,14997,466.0,104,1,8,2.1616828597067173,1,10266.148529813125,2336.158876939532,466.0,1,4,1,1,1,0,0,0.24653739612188366,0.27217125382262997,397,718,2628
65,5066,732.0,0,0,1,0.995269094690922,0,86235.76641514782,67019.79727202357,732.0,0,0,0,0,0,0,0,0.2851123595505618,0.25905511811023624,204,383,184
73,66084,347.0,112,1,10,2.6343274763067805,0,42527.12881778659,33638.20819360806,347.0,1,4,0,1,1,0,0,0.2851123595505618,0.28083989501312334,230,856,666
43,26058,685.0,0,1,1,1.0847831038797566,0,73481.41981082736,45497.62572703666,685.0,0,0,0,0,0,0,0,0.28593272171253825,0.25620655412115195,320,1229,1014
74,11351,378.0,113,0,2,1.1069651413420372,0,24461.547102030385,8901.695314905377,378.0,2,3,1,0,1,0,0,0.24617524339360222,0.2617283950617284,242,1549,584
29,9978,597.0,0,1,1,1.2237242235948178,0,22780.60960118032,18347.042848406385,597.0,0,2,1,0,0,0,0,0.24617524339360222,0.2669649515287099,205,469,2669
28,5120,588.0,0,0,1,1.556725316623124,0,50512.36702928058,29190.08739383302,588.0,1,2,0,0,0,0,0,0.2548476454293629,0.25905511811023624,93,1552,1114
54,32439,491.5130369236225,0,0,1,0.7920896366010824,0,21842.260360972163,17198.442056907494,491.5130369236225,1,3,0,0,1,0,0,0.2548476454293629,0.26944757609921083,201,1208,3138
42,7069,666.0,0,0,1,0.900185202,0,14401.401804821837,12375.95229821655,666.0,0,0,0,0,0,0,0,0.24653739612188366,0.2669649515287099,325,1535,2748
35,2727,749.0,0,0,1,1.552105640410523,0,56301.28123224777,45191.96154642979,749.0,0,4,0,0,0,0,1,0.25770308123249297,0.2669649515287099,122,67,180
36,41961,760.0,0,0,1,0.964099575,0,39835.12581462801,28770.782386795952,760.0,0,0,0,0,0,0,0,0.2851123595505618,0.25620655412115195,318,631,3173
40,3878,701.0,22,0,1,1.440269834643796,0,35133.939281874096,33638.20819360806,701.0,0,0,0,1,0,0,1,0.24617524339360222,0.2669649515287099,175,1415,517
72,2926,362.0,0,0,1,1.3726608916378182,1,21015.38715,18063.03017907082,362.0,2,3,1,1,1,0,0,0.28593272171253825,0.25905511811023624,74,1340,610
55,35533,619.0,0,0,1,1.652588019588331,0,30496.23769290494,18245.30136766932,619.0,0,0,0,0,0,0,0,0.2649930264993027,0.25620655412115195,200,309,621
71,9163,442.0,101,1,8,1.0841095652546415,1,17980.36277519125,4247.942232078983,442.0,1,4,1,0,1,0,1,0.24617524339360222,0.2669649515287099,167,492,851
35,7462,668.0,0,1,1,0.8476404707250137,0,51415.077862832026,46556.885490361135,668.0,0,0,0,0,0,0,0,0.2649930264993027,0.2669649515287099,320,273,795
43,42675,338.0,117,1,9,1.731242656305653,1,3502.8275415017906,1777.8472844995183,338.0,2,4,1,0,1,0,0,0.26406926406926406,0.25620655412115195,59,1625,3594
23,23878,539.0,0,0,1,1.0862124137019649,0,22505.09978374864,18177.42654071024,539.0,0,2,0,0,0,0,0,0.28593272171253825,0.25620655412115195,225,1148,1286
21,2832,304.0,40,1,1,1.6948263715779543,0,13507.10716645897,10168.899150900035,304.0,1,3,0,1,1,0,1,0.24617524339360222,0.25905511811023624,282,470,1956
61,38013,691.0,2,0,1,0.8084553620682089,0,84482.66785560253,71311.18837670612,691.0,0,0,0,1,0,0,0,0.2649930264993027,0.26944757609921083,346,1387,2337
68,49054,495.0,104,0,5,1.214523346856634,1,46044.42205510478,9990.979915437789,495.0,1,4,1,0,1,1,0,0.2411674347158218,0.24472573839662448,290,1503,586
46,19111,580.0,91,1,2,1.617528084766274,1,23840.15421208797,6258.988287155607,580.0,2,1,0,1,0,0,0,0.24653739612188366,0.2617283950617284,117,1350,2935
51,2453,793.0,3,0,1,7.684123143369395,0,71968.23412115073,57252.344895524846,793.0,0,0,0,0,1,0,0,0.2649930264993027,0.2669649515287099,309,384,598
34,7640,778.0,0,0,1,1.6546694919669402,0,11083.993540022597,8240.052533826423,778.0,0,3,0,0,0,0,1,0.26406926406926406,0.2669649515287099,267,1022,792
60,3022,707.0,0,0,1,1.0288479519632083,0,85497.24680862845,33638.20819360806,707.0,0,0,0,0,1,0,0,0.2851123595505618,0.2669649515287099,268,101,191
60,57117,622.0,7,0,1,1.490515844178412,0,32215.80359387646,23171.9518,622.0,0,3,0,0,0,0,1,0.2851123595505618,0.27217125382262997,188,797,1962
70,3750,634.0,0,0,1,1.504920276630975,1,22647.26788451021,19279.346779078256,634.0,0,0,0,0,0,0,0,0.2548476454293629,0.25905511811023624,262,1554,621
33,46210,721.0,0,0,1,0.9676931609666812,0,27986.559341200773,28444.504441910813,721.0,0,0,0,0,1,0,0,0.2649930264993027,0.26944757609921083,166,1428,2873
19,16410,393.0,116,0,2,3.169598986550826,1,13477.42058070208,3277.8273116856417,393.0,1,4,0,1,0,1,0,0.25770308123249297,0.23138297872340424,397,825,1068
51,13847,632.0,106,1,4,2.161988588838704,0,33883.88771967658,12791.18594370444,632.0,2,4,0,1,0,0,0,0.26436781609195403,0.2617283950617284,161,347,3116
72,27719,774.0,0,0,1,1.2037570620778402,0,72814.78619058506,45449.32044653805,774.0,0,0,0,0,1,0,0,0.24653739612188366,0.26944757609921083,382,860,971
25,7431,619.0,0,0,1,1.5502787867121617,0,72953.97343924266,50491.172230766526,619.0,0,0,0,0,0,1,1,0.2411674347158218,0.25905511811023624,53,573,117
30,2167,769.0,0,0,1,1.5423312926298467,0,26188.20749246479,22445.78174652961,769.0,0,0,0,0,1,0,0,0.2548476454293629,0.25905511811023624,75,1300,240
59,11838,639.0,0,0,1,1.7355157994454546,0,87441.0561,52353.53005847947,639.0,0,0,0,0,1,0,0,0.26436781609195403,0.23138297872340424,351,1362,1624
25,5036,381.0,110,0,3,1.0508361788133436,1,34146.44133,14081.453240829793,381.0,2,4,1,1,0,0,0,0.2851123595505618,0.25905511811023624,39,1379,1971
47,14292,754.0,0,0,1,1.4098803902969632,0,46499.81450508171,25426.179848993124,754.0,0,0,0,0,0,1,0,0.25770308123249297,0.27217125382262997,150,57,3141
49,7802,369.0,119,1,1,1.5417590239989385,1,43030.58216731591,11280.21197975715,369.0,1,3,1,1,0,1,0,0.2649930264993027,0.25905511811023624,181,2,325
53,55784,758.0,0,1,1,1.0898783442189102,0,91381.13681,73733.83220172307,758.0,0,0,0,0,0,0,0,0.26436781609195403,0.24472573839662448,80,1340,154
64,4200,768.0,0,1,1,1.2230720405298046,0,71047.57039114808,53148.23942138748,768.0,0,0,0,0,0,0,0,0.2411674347158218,0.2669649515287099,224,305,103
47,43461,673.0,0,0,1,1.5576678110458484,1,50816.308259191625,40278.35690280017,673.0,0,0,0,0,0,0,0,0.28593272171253825,0.2217573221757322,79,955,3590
18,9870,506.0,108,1,4,2.711863029517826,1,29996.82911584716,6072.776608377998,506.0,2,2,1,0,0,0,0,0.28593272171253825,0.25905511811023624,385,1013,1762
60,81867,457.0,96,1,5,0.8303485680440735,1,23323.132411727544,6673.799639340102,457.0,1,3,1,1,1,0,1,0.2851123595505618,0.2660098522167488,92,887,2607
56,8602,512.0,93,1,1,1.031057051109992,1,47602.96596734945,8647.496623,512.0,2,1,1,1,0,1,0,0.24617524339360222,0.2669649515287099,289,839,1655
34,23362,690.0,0,0,1,1.1701845455255766,0,66563.47611048869,49178.69309085766,690.0,0,0,1,0,0,1,0,0.2548476454293629,0.26944757609921083,249,1206,-152
37,13283,770.0,23,1,1,1.2287770867687278,0,24124.15374976204,15135.40780305844,770.0,0,3,0,0,0,0,1,0.24617524339360222,0.23138297872340424,46,1478,1366
41,9778,636.0,6,0,1,7.760999054350225,0,48483.204371198815,33898.93735302548,636.0,0,0,1,0,0,0,0,0.28593272171253825,0.24472573839662448,235,31,208
67,7314,625.0,0,0,1,1.778793164435308,1,79004.31075875062,82850.04760245788,625.0,0,4,0,0,0,0,1,0.2649930264993027,0.25905511811023624,339,-173,2846
39,7445,661.0,0,0,1,0.9473228176046464,0,99932.86683251504,78199.23601,661.0,0,0,0,0,1,0,1,0.2411674347158218,0.2669649515287099,400,540,3230
46,6035,793.0,0,0,1,1.0982962027411316,0,40789.095514985405,32268.135460139263,793.0,0,0,0,0,0,0,0,0.26406926406926406,0.2217573221757322,159,1503,1931
39,46402,676.0,0,0,1,1.8681224627616344,0,65564.19110843586,45807.91173810191,676.0,0,0,0,1,0,0,1,0.2649930264993027,0.2217573221757322,288,-62,881
61,3375,743.0,0,0,1,0.8169031023386306,0,72382.42795097773,45221.98383334795,743.0,0,0,0,0,0,0,0,0.26406926406926406,0.2669649515287099,241,349,1752
26,19206,802.0,0,1,1,1.1631560385026811,1,12345.366730685582,7769.688987539216,802.0,0,0,0,0,0,0,0,0.2548476454293629,0.2617283950617284,91,299,1211
54,62940,841.0,0,0,1,1.8421325484536069,0,100017.72280496328,64734.26863735642,841.0,0,0,0,0,1,0,0,0.25770308123249297,0.2660098522167488,140,664,1461
27,3613,494.0,100,0,2,1.7464401289735925,1,46001.75534840241,11289.711207642333,494.0,2,3,1,1,1,0,0,0.2649930264993027,0.2669649515287099,142,28,1584
53,3747,671.0,54,0,1,1.3011341014856377,0,48208.77435442339,25090.847233564025,671.0,1,0,0,1,1,0,0,0.2851123595505618,0.2669649515287099,262,-41,3312
54,2382,782.0,0,0,1,1.371657794980311,1,89790.79317603038,77276.00670093218,782.0,0,0,0,1,0,0,0,0.26436781609195403,0.2669649515287099,311,50,2311
45,13618,577.0,0,0,1,1.1881306668168532,0,81468.93409227405,65580.93392168527,577.0,1,2,0,0,1,0,0,0.26436781609195403,0.27217125382262997,113,1337,2480
45,9523,650.0,0,0,1,1.419982464000992,1,73667.76989739176,49026.39348491822,650.0,0,0,0,0,0,0,1,0.24617524339360222,0.2669649515287099,67,1179,1842
59,57084,488.0,109,1,5,3.1234042449664154,1,18993.04559288085,6508.670095441612,488.0,2,3,1,1,0,0,1,0.2649930264993027,0.25620655412115195,327,710,26
60,37405,507.0,101,1,3,1.817247318283876,0,35875.655547897724,13727.440972681368,507.0,2,2,1,1,1,0,0,0.2851123595505618,0.25620655412115195,253,1380,1293
38,3044,775.0,0,0,1,1.057861709956957,0,49688.22395902957,38105.98435081424,775.0,0,0,0,1,0,0,0,0.26406926406926406,0.2669649515287099,142,230,1537
41,58549,474.0,110,1,10,2.668233279703775,1,24398.14131,11860.788621366672,474.0,2,4,0,0,1,0,0,0.2548476454293629,0.2217573221757322,84,494,3252
59,23001,702.5354130659232,0,0,1,1.501615181474044,0,77494.40123488472,62954.63274062779,702.5354130659232,0,0,0,0,0,0,0,0.26436781609195403,0.25620655412115195,249,565,-171
57,56302,399.0,109,0,5,1.0171499427692077,0,43313.80802040157,9696.761794308104,399.0,1,4,0,1,0,0,0,0.2649930264993027,0.26944757609921083,326,-276,3002
19,6510,759.0,0,0,1,1.456792412429297,1,34832.60167498022,30743.88599848229,759.0,0,0,0,0,0,0,0,0.2411674347158218,0.2669649515287099,97,931,2231
72,42614,721.0,2,0,1,1.340922200645353,0,15857.725776695072,11714.302005393238,721.0,0,3,0,0,0,0,1,0.2649930264993027,0.26944757609921083,348,865,818
25,13519,349.0,92,1,2,2.3044464279272407,1,27052.747452203494,11971.687765348892,349.0,1,4,1,1,0,1,0,0.24617524339360222,0.27217125382262997,289,1314,-20
65,4691,802.0,0,0,1,7.256944611249805,0,50053.07937894568,31117.0633,802.0,0,0,0,0,1,0,0,0.26436781609195403,0.2669649515287099,236,148,2277
44,26322,713.0,0,1,1,1.1404236489941992,0,37477.64108455395,32196.668589365432,713.0,0,0,0,0,0,0,0,0.24653739612188366,0.26944757609921083,252,424,2510
39,14944,628.0,106,1,1,1.473888874798946,1,8120.454480172478,2566.315097325808,628.0,2,0,0,1,1,0,1,0.25770308123249297,0.27217125382262997,330,1424,1788
54,9903,342.0,111,1,4,2.395128531712613,1,12034.05419418914,3388.6823855931807,342.0,1,4,0,1,1,0,0,0.26406926406926406,0.2669649515287099,235,727,146
44,4598,810.0,0,0,1,0.9264286880780288,0,52016.97250681627,44186.34178710871,810.0,0,0,0,0,0,0,0,0.24617524339360222,0.2669649515287099,261,213,891
74,5684,792.0,0,0,1,1.637064939191706,0,43489.07408325041,25605.987170165656,792.0,0,0,0,1,0,0,0,0.24617524339360222,0.25620655412115195,154,1000,2364
46,55158,491.0,35,0,3,1.203913105846948,1,23364.78757517539,19987.15483866316,491.0,2,3,0,0,1,0,0,0.24653739612188366,0.25905511811023624,288,751,247
20,7519,480.0,93,0,2,1.980380232755997,0,17062.81763648284,6021.928635441892,480.0,2,4,1,1,1,0,1,0.26436781609195403,0.2669649515287099,89,521,2582
